ID;NAME;TRADEDATE;OPEN;HIGH;LOW;CLOSE;VALUE;DURATION;YIELD
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);05.09.2005;803,38;803,38;803,38;803,38;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);06.09.2005;777,87;777,87;777,87;777,87;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);07.09.2005;763,64;763,64;763,64;763,64;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);08.09.2005;779,36;779,36;779,36;779,36;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);09.09.2005;800,82;800,82;800,82;800,82;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);12.09.2005;798,12;798,12;798,12;798,12;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);13.09.2005;792,1;792,1;792,1;792,1;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);14.09.2005;795,87;795,87;795,87;795,87;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);15.09.2005;807,4;807,4;807,4;807,4;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);16.09.2005;817,3;817,3;817,3;817,3;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);19.09.2005;840,25;840,25;840,25;840,25;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);20.09.2005;842,73;842,73;842,73;842,73;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);21.09.2005;865,23;865,23;865,23;865,23;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);22.09.2005;866,46;866,46;866,46;866,46;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);23.09.2005;870,98;870,98;870,98;870,98;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);26.09.2005;860,12;860,12;860,12;860,12;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);27.09.2005;898,33;898,33;898,33;898,33;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);28.09.2005;893,35;893,35;893,35;893,35;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);29.09.2005;885,72;885,72;885,72;885,72;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);30.09.2005;899,13;899,13;899,13;899,13;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);03.10.2005;939,8;939,8;939,8;939,8;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);04.10.2005;946,42;946,42;946,42;946,42;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);05.10.2005;905,67;905,67;905,67;905,67;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);06.10.2005;852,78;852,78;852,78;852,78;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);07.10.2005;849,76;849,76;849,76;849,76;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);10.10.2005;878,39;878,39;878,39;878,39;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);11.10.2005;908,25;908,25;908,25;908,25;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);12.10.2005;866,09;866,09;866,09;866,09;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);13.10.2005;847,7;847,7;847,7;847,7;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);14.10.2005;815,31;815,31;815,31;815,31;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);17.10.2005;825,96;825,96;825,96;825,96;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);18.10.2005;827,72;827,72;827,72;827,72;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);19.10.2005;792,4;792,4;792,4;792,4;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);20.10.2005;797,08;797,08;797,08;797,08;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);21.10.2005;803,88;803,88;803,88;803,88;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);24.10.2005;827,04;827,04;827,04;827,04;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);25.10.2005;818,13;818,13;818,13;818,13;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);26.10.2005;825,96;825,96;825,96;825,96;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);27.10.2005;806,25;806,25;806,25;806,25;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);28.10.2005;824,72;824,72;824,72;824,72;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);31.10.2005;848,78;848,78;848,78;848,78;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);01.11.2005;850,7;850,7;850,7;850,7;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);02.11.2005;879,83;879,83;879,83;879,83;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);03.11.2005;886,67;886,67;886,67;886,67;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);07.11.2005;886,99;886,99;886,99;886,99;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);08.11.2005;886,68;886,68;886,68;886,68;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);09.11.2005;891,42;891,42;891,42;891,42;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);10.11.2005;881,03;881,03;881,03;881,03;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);11.11.2005;886,85;886,85;886,85;886,85;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);14.11.2005;910,65;910,65;910,65;910,65;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);15.11.2005;911,58;911,58;911,58;911,58;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);16.11.2005;912,59;912,59;912,59;912,59;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);17.11.2005;936,9;936,9;936,9;936,9;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);18.11.2005;935,03;935,03;935,03;935,03;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);21.11.2005;937,03;937,03;937,03;937,03;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);22.11.2005;930,7;930,7;930,7;930,7;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);23.11.2005;927,36;927,36;927,36;927,36;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);24.11.2005;938,4;938,4;938,4;938,4;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);25.11.2005;947,62;947,62;947,62;947,62;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);28.11.2005;947,26;947,26;947,26;947,26;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);29.11.2005;944,61;944,61;944,61;944,61;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);30.11.2005;951,57;951,57;951,57;951,57;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);01.12.2005;977,55;977,55;977,55;977,55;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);02.12.2005;994,07;994,07;994,07;994,07;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);05.12.2005;993,88;993,88;993,88;993,88;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);06.12.2005;991,41;991,41;991,41;991,41;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);07.12.2005;999,88;999,88;999,88;999,88;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);08.12.2005;1001,91;1001,91;1001,91;1001,91;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);09.12.2005;1003,11;1003,11;1003,11;1003,11;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);12.12.2005;1011,39;1011,39;1011,39;1011,39;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);13.12.2005;1007,08;1007,08;1007,08;1007,08;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);14.12.2005;1005,24;1005,24;1005,24;1005,24;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);15.12.2005;1001,57;1001,57;1001,57;1001,57;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);16.12.2005;1005,04;1005,04;1005,04;1005,04;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);19.12.2005;1009,36;1009,36;1009,36;1009,36;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);20.12.2005;1004,67;1004,67;1004,67;1004,67;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);21.12.2005;1010,73;1010,73;1010,73;1010,73;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);22.12.2005;1029,4;1029,4;1029,4;1029,4;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);23.12.2005;1025,01;1025,01;1025,01;1025,01;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);26.12.2005;1027,43;1027,43;1027,43;1027,43;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);27.12.2005;1022,4;1022,4;1022,4;1022,4;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);28.12.2005;1013,53;1013,53;1013,53;1013,53;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);29.12.2005;1019,12;1019,12;1019,12;1019,12;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);30.12.2005;1020,02;1020,02;1020,02;1020,02;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);10.01.2006;1077,86;1077,86;1077,86;1077,86;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);11.01.2006;1101,26;1101,26;1101,26;1101,26;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);12.01.2006;1143,48;1143,48;1143,48;1143,48;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);13.01.2006;1127,76;1127,76;1127,76;1127,76;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);16.01.2006;1164,33;1164,33;1164,33;1164,33;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);17.01.2006;1138,47;1138,47;1138,47;1138,47;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);18.01.2006;1117,13;1117,13;1117,13;1117,13;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);19.01.2006;1161,76;1161,76;1161,76;1161,76;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);20.01.2006;1183,24;1183,24;1183,24;1183,24;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);23.01.2006;1158,01;1158,01;1158,01;1158,01;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);24.01.2006;1177,54;1177,54;1177,54;1177,54;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);25.01.2006;1193,45;1193,45;1193,45;1193,45;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);26.01.2006;1201,54;1201,54;1201,54;1201,54;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);27.01.2006;1241,97;1241,97;1241,97;1241,97;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);30.01.2006;1200,8;1200,8;1200,8;1200,8;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);31.01.2006;1185,68;1185,68;1185,68;1185,68;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);01.02.2006;1215,93;1215,93;1215,93;1215,93;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);02.02.2006;1209,67;1209,67;1209,67;1209,67;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);03.02.2006;1177,9;1177,9;1177,9;1177,9;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);06.02.2006;1208,75;1208,75;1208,75;1208,75;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);07.02.2006;1200,5;1200,5;1200,5;1200,5;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);08.02.2006;1219,7;1219,7;1219,7;1219,7;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);09.02.2006;1252,65;1252,65;1252,65;1252,65;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);10.02.2006;1244,32;1244,32;1244,32;1244,32;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);13.02.2006;1253,23;1253,23;1253,23;1253,23;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);14.02.2006;1258,1;1258,1;1258,1;1258,1;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);15.02.2006;1252,61;1252,61;1252,61;1252,61;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);16.02.2006;1270,31;1270,31;1270,31;1270,31;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);17.02.2006;1316,86;1316,86;1316,86;1316,86;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);20.02.2006;1353,54;1353,54;1353,54;1353,54;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);21.02.2006;1334;1334;1334;1334;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);22.02.2006;1365,07;1365,07;1365,07;1365,07;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);26.02.2006;1416,09;1416,09;1416,09;1416,09;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);27.02.2006;1405,64;1405,64;1405,64;1405,64;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);28.02.2006;1336,89;1336,89;1336,89;1336,89;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);01.03.2006;1355,15;1355,15;1355,15;1355,15;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);02.03.2006;1364,14;1364,14;1364,14;1364,14;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);03.03.2006;1367,83;1367,83;1367,83;1367,83;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);06.03.2006;1355,52;1355,52;1355,52;1355,52;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);07.03.2006;1279,49;1279,49;1279,49;1279,49;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);09.03.2006;1253,85;1253,85;1253,85;1253,85;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);10.03.2006;1249,92;1249,92;1249,92;1249,92;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);13.03.2006;1293,12;1293,12;1293,12;1293,12;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);14.03.2006;1257,74;1257,74;1257,74;1257,74;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);15.03.2006;1273,09;1273,09;1273,09;1273,09;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);16.03.2006;1271,12;1271,12;1271,12;1271,12;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);17.03.2006;1306,25;1306,25;1306,25;1306,25;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);20.03.2006;1289,75;1289,75;1289,75;1289,75;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);21.03.2006;1280,37;1280,37;1280,37;1280,37;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);22.03.2006;1298,56;1298,56;1298,56;1298,56;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);23.03.2006;1307,65;1307,65;1307,65;1307,65;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);24.03.2006;1309,79;1309,79;1309,79;1309,79;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);27.03.2006;1309,87;1309,87;1309,87;1309,87;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);28.03.2006;1290,77;1290,77;1290,77;1290,77;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);29.03.2006;1269,24;1269,24;1269,24;1269,24;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);30.03.2006;1314,01;1314,01;1314,01;1314,01;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);31.03.2006;1317,27;1317,27;1317,27;1317,27;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);03.04.2006;1335,25;1335,25;1335,25;1335,25;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);04.04.2006;1326,56;1326,56;1326,56;1326,56;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);05.04.2006;1354,63;1354,63;1354,63;1354,63;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);06.04.2006;1363,5;1363,5;1363,5;1363,5;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);07.04.2006;1393,26;1393,26;1393,26;1393,26;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);10.04.2006;1428,33;1428,33;1428,33;1428,33;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);11.04.2006;1414,44;1414,44;1414,44;1414,44;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);12.04.2006;1439,15;1439,15;1439,15;1439,15;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);13.04.2006;1414,99;1414,99;1414,99;1414,99;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);14.04.2006;1432,9;1432,9;1432,9;1432,9;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);17.04.2006;1449,47;1449,47;1449,47;1449,47;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);18.04.2006;1461,58;1461,58;1461,58;1461,58;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);19.04.2006;1477,85;1477,85;1477,85;1477,85;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);20.04.2006;1469,35;1469,35;1469,35;1469,35;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);21.04.2006;1478,82;1478,82;1478,82;1478,82;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);24.04.2006;1491,18;1491,18;1491,18;1491,18;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);25.04.2006;1474,88;1474,88;1474,88;1474,88;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);26.04.2006;1521,53;1521,53;1521,53;1521,53;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);27.04.2006;1471,25;1471,25;1471,25;1471,25;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);28.04.2006;1507,54;1507,54;1507,54;1507,54;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);02.05.2006;1559,82;1559,82;1559,82;1559,82;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);03.05.2006;1552,4;1552,4;1552,4;1552,4;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);04.05.2006;1582,46;1582,46;1582,46;1582,46;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);05.05.2006;1583,75;1583,75;1583,75;1583,75;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);06.05.2006;1607,09;1607,09;1607,09;1607,09;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);10.05.2006;1565,23;1565,23;1565,23;1565,23;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);11.05.2006;1555,86;1555,86;1555,86;1555,86;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);12.05.2006;1504,26;1504,26;1504,26;1504,26;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);15.05.2006;1417,65;1417,65;1417,65;1417,65;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);16.05.2006;1423,48;1423,48;1423,48;1423,48;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);17.05.2006;1362,56;1362,56;1362,56;1362,56;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);18.05.2006;1326,69;1326,69;1326,69;1326,69;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);19.05.2006;1283,48;1283,48;1283,48;1283,48;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);22.05.2006;1159,67;1159,67;1159,67;1159,67;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);23.05.2006;1283,5;1283,5;1283,5;1283,5;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);24.05.2006;1233,14;1233,14;1233,14;1233,14;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);25.05.2006;1292,1;1292,1;1292,1;1292,1;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);26.05.2006;1360,66;1360,66;1360,66;1360,66;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);29.05.2006;1332,13;1332,13;1332,13;1332,13;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);30.05.2006;1321,67;1321,67;1321,67;1321,67;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);31.05.2006;1299,33;1299,33;1299,33;1299,33;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);01.06.2006;1316,91;1316,91;1316,91;1316,91;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);02.06.2006;1382,46;1382,46;1382,46;1382,46;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);05.06.2006;1383,31;1383,31;1383,31;1383,31;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);06.06.2006;1295,26;1295,26;1295,26;1295,26;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);07.06.2006;1293,12;1293,12;1293,12;1293,12;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);08.06.2006;1193,58;1193,58;1193,58;1193,58;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);09.06.2006;1212,45;1212,45;1212,45;1212,45;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);13.06.2006;1101,13;1101,13;1101,13;1101,13;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);14.06.2006;1169,39;1169,39;1169,39;1169,39;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);15.06.2006;1224,24;1224,24;1224,24;1224,24;0;;
